"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '[]', None, None, None], [(-0.9761477979137674, 1.7201477979137676), (0.11915993365118141, 0.23284006634881863), None, (1.360188192869501, 1.8398118071304992), None, None, None])",148285
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', None, None, '[]', '<=', None, None], [(1.0657147754064278, 1.9582852245935718), None, None, (4.597264831905914, 7.402735168094086), 3.7078190781507514, None, None])",496750
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '[]', '[]', '>=', '[]'], [(6.719260154628717, 7.736739845371282), (0.9852063446320433, 1.086793655367957), None, (2.7054356405390907, 6.09456435946091), (62.23288061837646, 69.76711938162354), 75.4331426664056, (0.9167364178723421, 1.083263582127658)])",0
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, '<=', None, None], [None, None, None, None, 29.806988192700548, None, None])",2023886
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '[]', None, None, '<='], [(-0.6599107862031076, 1.3879107862031077), (0.16714859241595073, 0.30085140758404927), 220.2612908292538, (1.2375692981679203, 2.36243070183208), None, None, 1.2444218452132079])",186327
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '<=', '<=', '<=', None, '<=', None], [-0.0246212902247267, 0.006430466272927093, 44.64180621724622, 17.793876904723174, None, 38.564146787117494, None])",25979
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '<=', '>=', '<=', '<=', '<=', '<='], [4.274618742474351, 1.2798620755041163, 174.4528959862414, 25.016594921128934, 15.63833168336796, 4.170213745885121, 9.094263452646626])",1291672
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', None, None, None, None, '[]'], [None, (-0.9467167853655923, 1.1747167853655924), None, None, None, None, (-0.49806819015746484, 0.49806819015746484)])",852089
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, '>=', '<=', '<=', '<=', '<='], [4.8249015568208415, None, 133.731572078319, 25.221492789209684, 25.403594936118687, 31.811195837057543, 3.8169315623212157])",1296272
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '[]', '<=', '<=', '[]'], [(0.03447880284261451, 0.3855211971573855), (-0.0562207176058277, 0.2482207176058277), 208.20961918313475, (0.6419250504875271, 1.3580749495124729), 5.0367277236442565, 7.836591478025048, (0.15514322779880962, 1.8448567722011904)])",133090
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', '>=', None, None, None, None], [None, (-0.22377769845072115, 0.22377769845072115), 135.75035081758816, None, None, None, None])",1687588
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, '[]', None, '[]'], [None, None, None, None, (22.36874469075401, 31.63125530924599), None, (19.109304138619667, 22.890695861380333)])",13
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', None, '<=', '<=', None], [7.514509247291173, (-0.34530699144354937, 0.7013069914435495), 207.12163898172602, None, 18.253622121198866, 11.747627881820742, None])",1939330
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, None, None, '[]'], [None, None, None, None, None, None, (15.947674043826039, 22.052325956173963)])",653009
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', '[]', '<=', '<=', None], [3.916186161079632, (-0.06153466346865471, 0.06153466346865471), 201.24101923179032, (1.7624374183770604, 10.237562581622939), 41.496576567805555, 35.541085932007036, None])",277238
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, None, None, '<=', '<=', '<='], [5.2596867495019595, None, None, None, 3.3284881266064166, 17.776382457849255, 8.54683130300655])",1319282
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, None, None, None], [None, None, 211.70466352289966, None, None, None, None])",2049280
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '<=', '<=', '<=', '<=', '<=', '<='], [2.6204904844076045, 0.18773504177023237, 115.20115413645857, 17.221417715501932, 7.2428634549106246, 15.638871394058626, 4.96413261652927])",25979
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '<=', '<=', '<=', '>='], [(0.49591941572311316, 2.348080584276887), (-0.022243118279043683, 0.1902431182790437), 228.6357117577645, 19.062288723660398, 32.77817394605248, 12.936004601347811, 5.1027216394529304])",400954
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, '[]', None, '<=', None], [None, None, None, (1.389538221462887, 11.010461778537113), None, 33.65176200795773, None])",1405808
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, None, '<=', '<=', '<=', None], [3.899275613983732, None, None, 11.800611759405466, 38.73974281559316, 3.451867944794454, None])",1898544
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, '>=', None, '<=', '<=', None], [3.7040977977322393, None, 116.2462110640273, None, 34.49553157761389, 13.128075115427583, None])",1932663
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '[]', '<=', '<=', '<=', '[]'], [6.855625087537908, (-0.6105201514400437, 0.6105201514400437), (238.52358018730314, 245.65641981269687), 14.316052447058969, 33.911424972648874, 42.44631624341458, (13.547407079206142, 22.452592920793858)])",392962
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '[]', '[]', '[]', None], [(6.623698141518909, 6.828301858481091), (0.39714966563163456, 0.5308503343683654), None, (33.13356624596523, 41.26643375403478), (28.32900702838598, 29.67099297161402), (31.001946845070222, 38.99805315492978), None])",0
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', None, '[]', None, '<=', '[]'], [None, (-0.15087843009731236, 0.15087843009731236), None, (5.080563973353704, 13.319436026646294), None, 2.7081881521508877, (12.388266450034012, 23.61173354996599)])",371449
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '[]', '[]', None, '<=', None], [None, None, (237.0758236934896, 244.32417630651037), (-0.27715527247830263, 2.2771552724783026), None, 3.657038476128793, None])",728967
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '[]', '<=', '[]', '[]', None], [(-0.39369463369084334, 0.9096946336908434), (-0.052509206889856164, 0.30450920688985617), (243.31807199824485, 244.60192800175517), 4.202097490850251, (-0.11878924519957915, 0.11878924519957915), (-0.774988711827888, 0.774988711827888), None])",110240
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '[]', None, None, None], [(0.6035443604267501, 3.76845563957325), (-0.7851956444391129, 0.877195644439113), None, (-0.7603781182332074, 19.160378118233204), None, None, None])",962441
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '[]', '<=', '<=', '<=', '<='], [4.403978683930553, (-0.723699027708533, 1.187699027708533), (237.09095040483118, 247.44904959516884), 25.832980272420187, 17.309130424632322, 32.57149656115347, 6.92449705315291])",1169550
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, '<=', None, None, None], [None, None, None, 12.697218217792257, None, None, None])",1949798
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '>=', '<=', None, None], [(1.4918324068732567, 4.372167593126743), (-0.15785469191313636, 0.5658546919131363), None, 25.400961034102746, 43.78019060241046, None, None])",0
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, None, None, '[]'], [None, None, None, None, None, None, (17.321830869953622, 18.678169130046378)])",353163
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', '<=', '<=', '<=', '<='], [6.458350628945162, (-0.8540543833929364, 0.9980543833929365), 141.5689239162603, 21.898646061075198, 4.2726415003615354, 4.756866693615907, 12.312569855714498])",1320486
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, None, None, None, None, None], [4.2541946299273725, None, None, None, None, None, None])",2038810
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '[]', None, '<=', None, '[]'], [(1.3075634694036555, 2.5564365305963443), (-0.08524723792642366, 0.5092472379264237), (225.3143317983124, 248.6856682016876), None, 4.823963071638628, None, (17.26011254996435, 18.73988745003565)])",254561
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, None, '<=', None, '<=', '>='], [4.735971097604077, None, None, 23.802284836515486, None, 13.262043917299968, 4.322360444235274])",676401
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '[]', None, None, None], [(2.37788795056869, 2.7661120494313103), (-0.15570212929655414, 0.33970212929655413), 210.40175116835468, (9.855740678948159, 11.34425932105184), None, None, None])",50181
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', '[]', None, '<=', '<='], [4.400561798000109, (-0.2295519636751728, 0.6375519636751728), 125.50885624349633, (1.1330059370957328, 5.266994062904267), None, 15.985988857263832, 4.279562856052605])",846529
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, '>=', None, None, '<=', '<='], [3.2773153822770764, None, 161.9874031380777, None, None, 14.653864033169802, 15.39263344207946])",1342580
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '[]', '<=', None, '<=', '<='], [None, None, (234.5263844513826, 247.33361554861742), 20.565321074585885, None, 35.9365865150877, 6.913641076194546])",1257791
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '<=', None, None, None], [(-0.9537070768604541, 7.833707076860454), (-0.23586140942363798, 0.23586140942363798), 141.1785142463333, 30.398544409753256, None, None, None])",1744460
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '[]', '>=', None, None], [(4.305326147353523, 4.706673852646477), (0.8019808653100284, 0.9220191346899715), None, (26.419205082982216, 37.180794917017785), 84.99560610863712, None, None])",0
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', '<=', '<=', None, '<='], [3.989716063824171, (0.24710831415117157, 0.40089168584882845), 180.4047883598343, 13.52633855965927, 33.69212435346893, None, 8.398196895810367])",114487
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', '>=', '[]', '<=', '<=', None], [None, (0.13204949866682206, 0.2919505013331779), 221.7239096402207, (0.36848403637444016, 3.2315159636255597), 1.1854442730258365, 5.943636784205471, None])",288599
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '[]', '<=', '<=', '<=', '<='], [4.383511507343669, (0.17251020380024157, 0.3074897961997584), (234.1806024890592, 247.8993975109408), 10.146507402144662, 9.770098949164996, 34.20132651234866, 3.8262177861675077])",259167
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', '>=', None, None, None, None], [None, (-0.4542721851741199, 0.5622721851741199), 217.33382641686336, None, None, None, None])",2041281
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', '[]', '<=', '<=', '<='], [5.070962007134228, (-0.7041392122585967, 0.9601392122585967), 223.05005954524182, (1.4441661300419393, 1.755833869958061), 21.21545366439702, 30.178762008078927, 15.667029916712487])",118212
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, None, '[]', None], [None, None, 167.40220201595497, None, None, (0.1498786539967032, 17.8501213460033), None])",559904
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', None, '<=', '<=', None], [(-0.39317739458376905, 1.045177394583769), (0.07568093466102328, 0.21231906533897676), 224.70826231858103, None, 1.0516595117559393, 2.142668380209454, None])",520423
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', None, '<=', '<=', '[]'], [3.5401107564160044, (-0.8862289297022828, 0.8862289297022828), 193.7479864349567, None, 42.68252456740821, 2.249368361595612, (-0.26540571475848473, 0.26540571475848473)])",823846
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, None, '<=', None], [None, None, None, None, None, 35.13836705540183, None])",2049869
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, None, None, '<='], [None, None, 124.56834546374066, None, None, None, 6.509051830426982])",1333670
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '[]', '<=', '<=', '<=', '[]'], [(0.09512743393843705, 0.184872566061563), (-0.4114368521567672, 0.4114368521567672), (240.4459569797675, 242.3140430202325), 2.224234498681119, 8.898208767841885, 10.381664899639855, (0.480524981494576, 1.519475018505424)])",15973
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, None, '<=', '<=', '<=', '[]'], [5.136624352899879, None, None, 18.723361443059197, 4.490509599439279, 4.770940369633188, (0.02748849469654502, 1.972511505303455)])",456248
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, '<=', '<=', None], [None, None, 155.48339830644724, None, 26.533741665104397, 7.456164487610405, None])",1942979
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', None, None, None, None, None], [None, (0.05362543680375373, 0.07037456319624627), None, None, None, None, None])",165442
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', None, None, '<=', '<=', '<=', '<='], [(-0.9376325214091017, 2.0256325214091015), None, None, 16.144180499101868, 25.134520067116075, 36.29967908166732, 2.0139222647912014])",1255168
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, '<=', '<=', '<='], [None, None, None, None, 9.425668979360893, 2.5659403124314335, 1.2172519286464465])",1296720
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '[]', '<=', '<=', None], [(-0.8554344320000069, 3.131434432000007), (-0.22496763703123235, 0.7369676370312324), 124.49004065179976, (2.284044572990203, 7.315955427009797), 36.39569101121576, 17.05829133607931, None])",691663
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, None, None, '<=', '<='], [None, None, None, None, None, 24.80283456235902, 6.651902683821209])",1342654
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', None, None, '<=', '<=', '[]'], [None, (0.09570427945036983, 0.27229572054963014), None, None, 7.556279291574177, 8.099909761447748, (5.257828069640751, 6.742171930359249)])",976
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', None, None, '<=', None, None], [None, (-0.00531818609728499, 0.00531818609728499), None, None, 5.213901439894161, None, None])",473204
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, '<=', None, '<=', None], [None, None, None, 17.890330678848837, None, 24.123443755109836, None])",2009446
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', None, '<=', '<=', None, '[]'], [4.70079309092875, (-0.01850145914610883, 0.12650145914610883), None, 18.090736965618866, 16.05835931355922, None, (6.363374318842096, 29.636625681157902)])",395854
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '[]', '[]', '[]', '<=', None], [(-0.357585014633401, 0.7095850146334011), (-0.1396049031926059, 0.4396049031926059), (239.09865767465578, 240.58134232534422), (-0.8345710202529335, 2.4345710202529336), (-0.4364065693915645, 0.4364065693915645), 6.890498382868453, None])",150996
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, None, '<=', '<=', None, None], [None, None, None, 4.1494949705094974, 42.60682085868157, None, None])",1174075
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, None, '<=', '<='], [None, None, 189.8402525768556, None, None, 1.764660288439053, 5.5800982831790105])",1195088
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', '[]', '[]', '<=', None, '[]'], [None, (-0.28578926967266105, 0.39378926967266104), (235.8408782368534, 246.67912176314658), (0.3257749208212408, 2.4742250791787592), 5.423369204563092, None, (-0.16669936980519018, 2.1666993698051904)])",903759
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', None, '<=', '<=', None, '<='], [4.981046088219139, (-0.9367512086978392, 1.2367512086978392), None, 9.251549074329157, 21.99865922529189, None, 10.164399137403322])",1277871
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', None, None, None, None, None, None], [(1.1545209333215634, 1.3654790666784367), None, None, None, None, None, None])",151459
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', None, '[]', None, '<=', '<='], [(0.1549849589244774, 3.9330150410755227), (-0.4537255882615514, 0.4537255882615514), None, (6.035707674181797, 10.764292325818204), None, 10.254874859917592, 4.919533073535897])",72305
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, '<=', None, '[]'], [None, None, 196.90533365498428, None, 3.3492332451348004, None, (0.17143735088484546, 1.8285626491151545)])",464049
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', None, None, '[]', '<=', '<=', '[]'], [(-0.10383310341305096, 0.915833103413051), None, None, (-0.1776643109684639, 4.577664310968464), 3.9804241017177295, 6.0904048952878895, (0.1542074664345241, 1.845792533565476)])",411812
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '[]', None, None, None, None], [4.811912223152672, (0.04326877040557874, 0.15273122959442126), (232.21442532697773, 245.68557467302224), None, None, None, None])",839942
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '[]', None, None, '[]', None], [(2.394770455659152, 2.885229544340848), (-0.8004562688561541, 0.8004562688561541), (232.45306520423077, 242.14693479576925), None, None, (34.05108528483217, 41.94891471516783), None])",3505
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '>=', None, '<=', None, None], [None, None, 147.39608934310064, None, 39.55716959293122, None, None])",2045059
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, None, '[]', '[]', '[]', None, '<='], [None, None, (240.6757333213458, 243.30426667865422), (0.32212152879819045, 4.07787847120181), (-0.9741969462557722, 0.9741969462557722), None, 1.2910934263937617])",438484
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', '>=', '<=', '<=', None, None], [None, (-0.44949612928641014, 0.6574961292864101), 227.20443245440916, 24.755892843141588, 16.676216676276173, None, None])",1985193
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', None, '[]', None, '<=', '[]'], [None, (-0.08472716571241265, 0.08472716571241265), None, (0.06050699333044207, 10.739493006669559), None, 6.164015726641085, (5.283252265856442, 30.71674773414356)])",258270
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', None, None, None, None, None, None], [3.106824589498511, None, None, None, None, None, None])",1959881
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['<=', '[]', '>=', '[]', None, '[]', '<='], [6.403190570154261, (-0.849821458018327, 1.317821458018327), 164.16849725189178, (-0.719178477520658, 11.519178477520658), None, (-0.03738108112459243, 0.03738108112459243), 6.933073762916234])",932796
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '[]', '<=', '[]', '[]'], [(1.50346310875475, 9.27653689124525), (-0.2589390986065662, 0.2589390986065662), 148.6968866612574, (19.25230202499895, 26.34769797500105), 35.038484630760266, (51.30742330387304, 64.69257669612696), (9.472399884500362, 28.527600115499638)])",339
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '<=', '<=', '<=', '<='], [(-0.365447681439833, 0.985447681439833), (0.08318867233267865, 0.17281132766732135), 229.07187164029645, 7.283610345492509, 1.9800537292335083, 7.718680606228916, 1.8064135364891367])",378816
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], [None, '[]', '>=', '[]', '<=', '<=', '[]'], [None, (-0.015026208639334555, 0.015026208639334555), 205.63283302545278, (2.9723721408057613, 7.427627859194239), 4.160426274870062, 1.1273911389438307, (14.02351599920276, 19.976484000797242)])",91137
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', '[]', '>=', '<=', '<=', '<=', '<='], [(-0.43198299471194307, 1.383982994711943), (-0.5471177038977545, 1.2551177038977546), 184.3734924022802, 26.81160018068268, 6.737171632706667, 27.220563438855702, 16.72470952663471])",1236661
"(['Global_active_power', 'Global_reactive_power', 'Voltage', 'Global_intensity', 'Sub_metering_1', 'Sub_metering_2', 'Sub_metering_3'], ['[]', None, '[]', '[]', None, None, '[]'], [(6.1006979946148485, 6.659302005385151), None, (208.45369392104033, 246.80630607895966), (1.5220610998237767, 2.0779389001762234), None, None, (9.974725344538987, 10.025274655461013)])",0
